latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-27.40968,-65.22242,334.3,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,297.2,3.5,D
-27.41012,-65.22632,342.2,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,296.4,3.5,D
-27.46107,-65.68367,331.6,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,300.8,5,D
-27.46152,-65.6878,351.2,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,302.4,44.8,D
-27.45694,-65.68426,339.8,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,296.6,5,D
-27.45784,-65.6925,336.1,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,300.7,44.8,D
-27.40471,-65.25087,334.4,0.38,0.44,2020-08-12,1742,1,nominal,2.0NRT,295.9,67.5,D
-27.40515,-65.25478,348.3,0.38,0.44,2020-08-12,1742,1,nominal,2.0NRT,298.3,121.2,D
-27.40559,-65.2587,327.5,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,289,121.2,D
-27.40112,-65.25535,367,0.38,0.44,2020-08-12,1742,1,high,2.0NRT,345.7,121.2,D
-27.40156,-65.25925,367,0.39,0.44,2020-08-12,1742,1,high,2.0NRT,362.3,121.2,D
-27.402,-65.26316,367,0.39,0.44,2020-08-12,1742,1,high,2.0NRT,333.4,55,D
-24.57823,-49.02519,338,0.44,0.62,2020-08-12,1742,1,nominal,2.0NRT,285.3,4.4,D
-27.40068,-65.25145,348.2,0.38,0.44,2020-08-12,1742,1,nominal,2.0NRT,317.2,67.5,D
-27.40243,-65.26707,330.2,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,293.5,55,D
-27.39666,-65.25201,345.6,0.38,0.44,2020-08-12,1742,1,nominal,2.0NRT,303,23.8,D
-27.39797,-65.26373,350.9,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,316.8,40.7,D
-27.37721,-65.41104,332,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,298.1,2.1,D
-27.33655,-65.37934,330.4,0.39,0.44,2020-08-12,1742,1,low,2.0NRT,301.7,2.1,D
-27.3541,-65.57232,327.6,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,294.3,2.1,D
-27.34614,-65.68932,331.1,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,291.8,2.4,D
-27.34202,-65.68987,332,0.41,0.45,2020-08-12,1742,1,nominal,2.0NRT,293.7,2.4,D
-26.79367,-61.34039,347.4,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,303,24,D
-27.29612,-65.34893,329.2,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,298.4,1.7,D
-27.32252,-65.62624,330.9,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,300.4,3.1,D
-27.29941,-65.45317,344.3,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,297.6,3.6,D
-27.22028,-64.81994,327.7,0.54,0.42,2020-08-12,1742,1,nominal,2.0NRT,299.4,2.6,D
-27.28778,-65.42244,332.8,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,294.6,2.7,D
-26.6409,-60.49657,338.4,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,277.5,4.7,D
-26.64147,-60.50046,329,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,277.4,2.9,D
-26.70351,-60.92584,328.7,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,285.4,3.8,D
-27.25451,-65.38231,333.8,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,299.4,3,D
-27.23247,-65.36937,346.9,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,300.9,6.1,D
-27.23337,-65.37724,339.7,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,297.7,4.4,D
-27.22842,-65.36993,333.1,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,294.4,2,D
-27.22932,-65.37782,343.7,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,303.2,5.8,D
-27.21451,-65.35591,328.8,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,297.4,1.2,D
-27.23505,-65.53878,341.9,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,296.8,3.4,D
-27.20604,-65.31725,333.3,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,295.2,5.7,D
-27.20648,-65.32116,347.2,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,316.4,25.4,D
-27.21802,-65.42358,337.8,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,309.2,44.8,D
-27.20201,-65.3178,345.6,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,299.4,5.7,D
-27.20245,-65.32173,345.3,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,306.5,25.4,D
-26.86301,-62.58405,330.7,0.43,0.38,2020-08-12,1742,1,nominal,2.0NRT,300,2.4,D
-26.8595,-62.58463,337.1,0.43,0.38,2020-08-12,1742,1,nominal,2.0NRT,301,2.4,D
-26.856,-62.58521,343.4,0.43,0.38,2020-08-12,1742,1,nominal,2.0NRT,301.3,5.9,D
-27.20311,-65.58824,330.9,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,294.3,5.3,D
-27.20355,-65.59227,339.9,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,296.9,5.3,D
-26.72474,-61.74464,331.7,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,297.9,5,D
-26.72531,-61.74871,328.4,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,297.3,5,D
-27.1933,-65.53644,350.3,0.4,0.44,2020-08-12,1742,1,nominal,2.0NRT,295,6.6,D
-26.75174,-62.24321,326.5,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,288.3,4.7,D
-26.74482,-62.24437,330.2,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,283.5,2.4,D
-24.76238,-51.05481,347.3,0.33,0.55,2020-08-12,1742,1,nominal,2.0NRT,285.3,4.3,D
-27.0999,-65.29159,328.4,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,291.9,3,D
-27.10035,-65.29548,336.9,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,293.3,3.5,D
-27.09588,-65.29215,352.6,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,299.4,11.3,D
-27.11807,-65.48889,333.5,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,297.5,3.7,D
-26.5324,-60.95569,337.9,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,289.7,8.4,D
-27.08496,-65.37704,332.4,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,301.9,4.3,D
-27.09067,-65.42822,340.6,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,295.2,5.9,D
-27.09111,-65.43218,340.2,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,304.9,7.2,D
-27.08092,-65.37759,338.6,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,302.3,3.6,D
-27.08136,-65.38152,329.7,0.39,0.44,2020-08-12,1742,1,low,2.0NRT,303.2,3.6,D
-27.05796,-65.28169,344.3,0.38,0.43,2020-08-12,1742,1,nominal,2.0NRT,306.3,43.7,D
-27.0574,-65.31336,343.6,0.38,0.44,2020-08-12,1742,1,nominal,2.0NRT,306.2,11.1,D
-27.05294,-65.31003,327.1,0.38,0.43,2020-08-12,1742,1,low,2.0NRT,298.5,11.1,D
-27.07548,-65.51493,341.1,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,296.4,4.7,D
-24.53111,-50.79517,329,0.35,0.56,2020-08-12,1742,1,nominal,2.0NRT,283.8,2.6,D
-26.28809,-60.15203,334,0.38,0.36,2020-08-12,1742,1,nominal,2.0NRT,286.8,3.6,D
-26.93521,-65.07072,328.6,0.56,0.43,2020-08-12,1742,1,nominal,2.0NRT,297.9,1.5,D
-23.2309,-45.56493,340.5,0.76,0.77,2020-08-12,1742,1,nominal,2.0NRT,294.2,13.7,D
-23.28171,-45.81322,337.9,0.73,0.76,2020-08-12,1742,1,nominal,2.0NRT,297.1,7.1,D
-26.90448,-65.01228,338.9,0.55,0.43,2020-08-12,1742,1,nominal,2.0NRT,298.3,6.1,D
-26.8999,-65.00724,326.5,0.55,0.43,2020-08-12,1742,1,nominal,2.0NRT,297,2.4,D
-26.90053,-65.01285,328.4,0.55,0.43,2020-08-12,1742,1,nominal,2.0NRT,298.2,2.4,D
-26.92721,-65.25166,334.7,0.57,0.43,2020-08-12,1742,1,nominal,2.0NRT,294.5,7.5,D
-26.90566,-65.01442,325.5,0.55,0.43,2020-08-12,1742,1,low,2.0NRT,298,4.9,D
-26.90104,-65.00938,343.9,0.55,0.43,2020-08-12,1742,1,nominal,2.0NRT,300.6,6.7,D
-26.92589,-65.25394,335,0.57,0.43,2020-08-12,1742,1,nominal,2.0NRT,295.3,8.3,D
-26.5196,-62.20372,325.7,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,284.6,2.7,D
-26.52017,-62.20789,334.4,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,284,5.1,D
-23.23366,-45.56086,336.1,0.76,0.77,2020-08-12,1742,1,nominal,2.0NRT,293.6,12,D
-26.51672,-62.20847,343.6,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,287.6,47,D
-26.51327,-62.20906,341.2,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,284,47,D
-26.51385,-62.21323,342.4,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,302,47,D
-26.51442,-62.21741,331.7,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,289.2,14.5,D
-23.28479,-45.81663,335,0.73,0.76,2020-08-12,1742,1,nominal,2.0NRT,296.9,6.6,D
-26.5104,-62.21382,336.5,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,305.4,88.3,D
-26.51097,-62.21799,325.8,0.42,0.37,2020-08-12,1742,1,nominal,2.0NRT,285.7,24.3,D
-26.87664,-65.14446,343.5,0.56,0.43,2020-08-12,1742,1,nominal,2.0NRT,296.8,73.1,D
-24.20346,-49.78841,339.9,0.4,0.6,2020-08-12,1742,1,nominal,2.0NRT,286.2,6.8,D
-23.51958,-47.04401,328.8,0.61,0.71,2020-08-12,1742,1,nominal,2.0NRT,293.3,3.7,D
-26.79259,-65.00755,328.4,0.55,0.43,2020-08-12,1742,1,nominal,2.0NRT,294.9,5.5,D
-23.5203,-47.04033,334,0.61,0.71,2020-08-12,1742,1,nominal,2.0NRT,292.7,5.2,D
-26.79523,-65.1577,326.3,0.56,0.43,2020-08-12,1742,1,low,2.0NRT,298.9,2,D
-26.42537,-62.33006,333.1,0.42,0.38,2020-08-12,1742,1,nominal,2.0NRT,295,3.1,D
-23.14141,-45.74048,329.3,0.75,0.77,2020-08-12,1742,1,nominal,2.0NRT,296.1,4.7,D
-26.25028,-61.34838,329,0.39,0.37,2020-08-12,1742,1,nominal,2.0NRT,285.7,2.9,D
-26.25085,-61.35234,328,0.39,0.37,2020-08-12,1742,1,nominal,2.0NRT,286.8,2.9,D
-26.24523,-61.33711,343,0.39,0.37,2020-08-12,1742,1,nominal,2.0NRT,284,9.4,D
-26.25967,-61.8629,332.1,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,297.7,2.6,D
-26.69009,-65.28125,333.4,0.57,0.43,2020-08-12,1742,1,nominal,2.0NRT,291.8,5,D
-26.20698,-61.76009,329.9,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,286,1.5,D
-24.00828,-49.89104,328.1,0.4,0.6,2020-08-12,1742,1,nominal,2.0NRT,285.9,1.8,D
-26.20863,-61.82184,326.9,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,292.9,1.3,D
-26.14338,-61.40696,326.4,0.4,0.37,2020-08-12,1742,1,low,2.0NRT,301.2,2.8,D
-26.14339,-61.45571,342.2,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,295.7,10,D
-26.20131,-62.06857,337.3,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,298.1,7.6,D
-23.43225,-47.51665,329.6,0.58,0.69,2020-08-12,1742,1,nominal,2.0NRT,296.3,3.6,D
-26.12568,-61.65432,332.3,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,292,4.4,D
-26.12625,-61.65832,327.7,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,290.6,4.4,D
-26.15177,-61.83933,333.6,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,285.4,3,D
-24.30837,-51.45867,327.3,0.32,0.54,2020-08-12,1742,1,nominal,2.0NRT,276.1,8.3,D
-24.3077,-51.45556,356.3,0.32,0.54,2020-08-12,1742,1,low,2.0NRT,278.1,12.8,D
-24.30273,-51.45678,354.3,0.32,0.54,2020-08-12,1742,1,nominal,2.0NRT,285.5,19,D
-24.30339,-51.45988,326.6,0.32,0.54,2020-08-12,1742,1,nominal,2.0NRT,277.5,14.2,D
-26.14327,-61.85322,334.4,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,286.6,5.2,D
-26.52874,-64.82217,333.6,0.53,0.42,2020-08-12,1742,1,nominal,2.0NRT,302.2,13.7,D
-26.52938,-64.82754,332.7,0.54,0.42,2020-08-12,1742,1,nominal,2.0NRT,296.9,13.7,D
-24.30206,-51.4537,356.2,0.32,0.54,2020-08-12,1742,1,low,2.0NRT,280.5,19,D
-26.52485,-64.82272,331,0.53,0.42,2020-08-12,1742,1,nominal,2.0NRT,294.9,13.7,D
-26.52549,-64.82809,336.9,0.54,0.42,2020-08-12,1742,1,nominal,2.0NRT,304,13.7,D
-26.15395,-62.05561,351.8,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,297.5,4.8,D
-26.15452,-62.05972,326.7,0.41,0.37,2020-08-12,1742,1,low,2.0NRT,300.3,4.8,D
-23.39026,-47.64774,345.2,0.57,0.69,2020-08-12,1742,1,nominal,2.0NRT,297.5,6.6,D
-23.25426,-47.18135,337.7,0.61,0.71,2020-08-12,1742,1,nominal,2.0NRT,297.1,5.6,D
-23.25293,-47.23106,327.6,0.61,0.71,2020-08-12,1742,1,nominal,2.0NRT,297.1,3.3,D
-26.18646,-62.47525,334.7,0.42,0.38,2020-08-12,1742,1,nominal,2.0NRT,287.9,16.6,D
-26.07805,-61.86026,326.1,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,292.4,2.3,D
-23.06887,-46.5675,330,0.67,0.74,2020-08-12,1742,1,nominal,2.0NRT,295.8,4,D
-26.29099,-64.03804,325.1,0.49,0.4,2020-08-12,1742,1,nominal,2.0NRT,294.1,4.8,D
-22.93291,-46.45664,341,0.68,0.74,2020-08-12,1742,1,nominal,2.0NRT,296,6.9,D
-22.9331,-46.45953,330.3,0.69,0.74,2020-08-12,1742,1,nominal,2.0NRT,296.4,6,D
-26.31157,-64.80301,327.6,0.53,0.42,2020-08-12,1742,1,nominal,2.0NRT,292.8,3.7,D
-23.03468,-47.03673,332.4,0.63,0.72,2020-08-12,1742,1,nominal,2.0NRT,297.5,4,D
-23.13261,-47.48773,327.8,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,293.8,24.4,D
-23.13551,-47.4995,355.3,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,299.5,67.9,D
-23.13686,-47.50498,355.3,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,311.2,83.1,D
-23.13821,-47.51048,338.2,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,301.3,83.1,D
-23.13411,-47.49381,356.6,0.59,0.7,2020-08-12,1742,1,low,2.0NRT,301.1,67.9,D
-23.12914,-47.5012,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,303.6,67.9,D
-23.12631,-47.48973,351.8,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,297.4,24.4,D
-23.12778,-47.49572,355.1,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,307.3,67.9,D
-23.1318,-47.51198,333.4,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,300.3,83.1,D
-23.13046,-47.50658,318.2,0.59,0.7,2020-08-12,1742,1,low,2.0NRT,323.8,83.1,D
-23.11993,-47.49143,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,298.7,17,D
-23.12265,-47.50242,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,300.9,23.9,D
-23.12129,-47.49694,345.9,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,300.6,23.9,D
-23.12403,-47.50804,350.6,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,302.1,53.9,D
-23.11488,-47.4985,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,299.8,23.9,D
-23.11625,-47.50402,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,302.4,23.9,D
-23.11353,-47.49306,353.8,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,299.3,17,D
-26.17676,-63.98389,342.7,0.48,0.4,2020-08-12,1742,1,nominal,2.0NRT,300.6,6.6,D
-23.10854,-47.50035,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,299,15.1,D
-23.88343,-50.78677,340.9,0.36,0.57,2020-08-12,1742,1,nominal,2.0NRT,288.9,3.4,D
-23.08115,-47.52681,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,302,11.6,D
-23.07976,-47.52125,330.6,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,295.6,11.6,D
-23.07337,-47.52288,330.2,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,298.3,6.4,D
-23.07474,-47.52835,340.2,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,299.8,6.4,D
-23.06695,-47.5244,339.2,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,298,6.4,D
-25.9221,-62.30012,333.3,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,301,6,D
-23.10844,-47.50196,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,298.2,16.7,D
-23.08095,-47.52856,367,0.59,0.7,2020-08-12,1742,1,high,2.0NRT,302.1,17.9,D
-23.0796,-47.523,351.8,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,296.9,14.7,D
-25.75826,-61.4044,334.8,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,302,4.7,D
-23.07321,-47.52462,344.3,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,298.6,7.8,D
-23.0668,-47.52617,346.8,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,297.6,7.8,D
-26.26667,-65.50624,334,0.39,0.44,2020-08-12,1742,1,nominal,2.0NRT,294,3.5,D
-26.03074,-64.67748,348.9,0.52,0.41,2020-08-12,1742,1,nominal,2.0NRT,311.2,37.9,D
-26.03135,-64.68263,332.1,0.52,0.41,2020-08-12,1742,1,nominal,2.0NRT,305.4,37.9,D
-22.76615,-47.5781,338.1,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,299.5,5.8,D
-22.76631,-47.57874,337.7,0.59,0.7,2020-08-12,1742,1,nominal,2.0NRT,299.1,5.7,D
-25.92052,-65.09219,338.4,0.54,0.42,2020-08-12,1742,1,nominal,2.0NRT,300.3,13.9,D
-22.93242,-48.43479,352.6,0.52,0.67,2020-08-12,1742,1,nominal,2.0NRT,295.4,7,D
-23.59598,-51.51464,338.9,0.33,0.55,2020-08-12,1742,1,nominal,2.0NRT,297.5,2.5,D
-25.55165,-63.36212,333,0.45,0.39,2020-08-12,1742,1,nominal,2.0NRT,304.6,2.4,D
-25.61751,-63.93677,334.2,0.47,0.4,2020-08-12,1742,1,nominal,2.0NRT,298.5,6.2,D
-22.50643,-47.49051,367,0.61,0.71,2020-08-12,1742,1,high,2.0NRT,301.7,21.2,D
-23.17805,-50.36421,367,0.39,0.59,2020-08-12,1742,1,high,2.0NRT,300.3,9.4,D
-25.41184,-62.98127,341.9,0.43,0.38,2020-08-12,1742,1,nominal,2.0NRT,301.4,4.4,D
-25.40833,-62.98184,327.4,0.43,0.38,2020-08-12,1742,1,low,2.0NRT,298.7,4.4,D
-25.49584,-63.65038,342.2,0.46,0.39,2020-08-12,1742,1,nominal,2.0NRT,299.8,6.6,D
-25.00389,-60.18087,332.1,0.38,0.36,2020-08-12,1742,1,nominal,2.0NRT,295.3,2.3,D
-22.9763,-49.78654,367,0.43,0.62,2020-08-12,1742,1,high,2.0NRT,298,7.4,D
-24.64668,-58.17779,336.1,0.42,0.38,2020-08-12,1742,1,nominal,2.0NRT,293.1,3.1,D
-25.4975,-63.98693,335.3,0.47,0.4,2020-08-12,1742,1,nominal,2.0NRT,306.1,4.7,D
-24.64323,-58.17848,332.4,0.42,0.38,2020-08-12,1742,1,nominal,2.0NRT,293,3.1,D
-25.37895,-63.14111,327.6,0.44,0.38,2020-08-12,1742,1,nominal,2.0NRT,297.1,1.5,D
-24.93043,-60.00994,336.2,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,288.9,4.9,D
-24.92769,-60.01437,346.6,0.38,0.36,2020-08-12,1742,1,nominal,2.0NRT,293.1,4.9,D
-25.3754,-63.14006,339,0.44,0.38,2020-08-12,1742,1,nominal,2.0NRT,300.5,6.2,D
-22.97506,-49.7901,340,0.43,0.62,2020-08-12,1742,1,nominal,2.0NRT,296.9,4.3,D
-22.23827,-47.24101,367,0.64,0.72,2020-08-12,1742,1,high,2.0NRT,298.2,20,D
-23.14182,-51.1156,367,0.35,0.57,2020-08-12,1742,1,high,2.0NRT,297.6,7.6,D
-22.24217,-47.24346,367,0.64,0.72,2020-08-12,1742,1,high,2.0NRT,298,20.2,D
-22.24055,-47.23684,349.4,0.64,0.72,2020-08-12,1742,1,nominal,2.0NRT,295.7,16.3,D
-23.19271,-51.64735,347.1,0.33,0.55,2020-08-12,1742,1,nominal,2.0NRT,296.9,3.9,D
-23.18697,-51.6453,354.5,0.33,0.55,2020-08-12,1742,1,nominal,2.0NRT,296.7,8.6,D
-23.18766,-51.64847,353.1,0.33,0.55,2020-08-12,1742,1,nominal,2.0NRT,299.1,9,D
-24.38283,-58.65666,353.8,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,299.1,31.9,D
-24.37811,-58.6493,348.3,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,298.9,25.8,D
-24.37877,-58.65331,355.2,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,311.8,25.8,D
-24.37943,-58.65733,350.9,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,313.7,31.9,D
-24.78115,-61.24754,342.5,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,298.6,7.1,D
-24.78172,-61.25139,348.4,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,301,12,D
-24.37471,-58.64997,351.5,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,301.2,28.2,D
-24.37537,-58.65398,351.6,0.41,0.37,2020-08-12,1742,1,nominal,2.0NRT,310.6,28.2,D
-24.77781,-61.24813,329.5,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,295.5,4.1,D
-24.77838,-61.25198,354,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,300.4,12,D
-25.15641,-64.07436,332,0.47,0.4,2020-08-12,1742,1,nominal,2.0NRT,300.1,3.8,D
-25.22941,-64.90356,338,0.52,0.42,2020-08-12,1742,1,nominal,2.0NRT,301,5.2,D
-22.77306,-50.60936,335,0.39,0.59,2020-08-12,1742,1,nominal,2.0NRT,295.2,39.8,D
-22.76685,-50.60704,367,0.39,0.59,2020-08-12,1742,1,high,2.0NRT,297.8,39.8,D
-22.76767,-50.6107,345.8,0.39,0.59,2020-08-12,1742,1,nominal,2.0NRT,312.1,39.8,D
-22.76847,-50.61432,339.7,0.39,0.59,2020-08-12,1742,1,nominal,2.0NRT,305.4,51.7,D
-22.76927,-50.61789,348.9,0.39,0.59,2020-08-12,1742,1,nominal,2.0NRT,297.3,51.7,D
-22.37618,-49.03831,349.5,0.49,0.65,2020-08-12,1742,1,nominal,2.0NRT,298.9,8,D
-22.74405,-50.63226,341.9,0.39,0.59,2020-08-12,1742,1,nominal,2.0NRT,301.4,6.1,D
-22.37972,-49.03495,345.3,0.49,0.65,2020-08-12,1742,1,nominal,2.0NRT,299,6.2,D
-24.61445,-60.92344,331.2,0.39,0.36,2020-08-12,1742,1,nominal,2.0NRT,299.9,10.5,D
-22.0948,-48.15278,333.8,0.56,0.69,2020-08-12,1742,1,nominal,2.0NRT,299.7,6.9,D
-22.08849,-48.15433,342.1,0.56,0.69,2020-08-12,1742,1,nominal,2.0NRT,301.9,6.9,D
-22.08974,-48.15952,346.1,0.56,0.69,2020-08-12,1742,1,nominal,2.0NRT,300.2,6.9,D
-22.93811,-51.9632,345.9,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.4,50.9,D
-22.93183,-51.95819,354.3,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,300.6,50.9,D
-22.93314,-51.96433,350.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,309.8,50.9,D
-22.93447,-51.97048,335.2,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.8,33.2,D
-22.92689,-51.95947,367,0.63,0.54,2020-08-12,1742,1,high,2.0NRT,302.1,23.2,D
-22.92818,-51.96549,356.3,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,304,23.2,D
-22.92949,-51.97156,330.7,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.1,10.7,D
-22.92196,-51.96077,367,0.63,0.54,2020-08-12,1742,1,high,2.0NRT,303.1,23.2,D
-21.71896,-46.82532,336.9,0.69,0.74,2020-08-12,1742,1,nominal,2.0NRT,283.3,5.8,D
-22.92325,-51.96678,332.7,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.1,23.2,D
-22.91571,-51.95601,331.1,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,295.1,3.3,D
-22.91078,-51.95732,338.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,295.6,3.3,D
-22.90586,-51.95871,343.5,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.5,7.6,D
-22.90848,-51.97077,352.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,301,20.7,D
-22.90094,-51.96007,331.6,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,299.6,7.6,D
-22.90355,-51.9721,349,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,298.6,20.7,D
-22.89468,-51.95528,353.4,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,309.7,154.4,D
-22.89732,-51.96741,335.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,300.1,31.3,D
-22.89864,-51.97348,344.2,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,303.6,31.3,D
-22.88978,-51.9567,346.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,311.3,154.4,D
-22.89109,-51.96274,343,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,303.1,154.4,D
-22.8924,-51.96874,347.8,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,305.1,31.3,D
-22.89373,-51.97486,330.1,0.63,0.54,2020-08-12,1742,1,nominal,2.0NRT,300.4,31.3,D
-24.20567,-58.83879,352.2,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,306.9,37.7,D
-24.20162,-58.83548,336.4,0.4,0.37,2020-08-12,1742,1,nominal,2.0NRT,298.7,8.2,D
